Category,Cost,Cost Centre,Date,Description,Header Ref,Ledger,Nominal Code,Nominal Name,P&L Line,Project ID,Ref,Supplier ID,Type,Unit,Value
Subcontractor,973,P-MAT-MISE,44838,COND FIT 20MM GALV L/RING F5/5,074-233359,PL,FH3522000,Project Costs,External Project Costs,Proj000786,8419,Sup000725,INV,BU013,1.22
Material Supplier,3237,P-MAT-MISE,44838,TERMTECH NGM20-W CABLE GLAND M20 WHI,074-233359,PL,FH3522000,Project Costs,External Project Costs,Proj000786,8420,Sup000725,INV,BU013,9.27
Subcontractor,3020,P-MAT-MISE,44838, WISKA 10109901 JCN/BOX 85X49X51MM GREY,074-233359,PL,FH3522000,Project Costs,External Project Costs,Proj000786,8421,Sup000725,INV,BU013,11.32
Subcontractor,7179,P-MAT-MISE,44838,HOLESAW 20MM & 25MM,074-233359,PL,FH3522000,Project Costs,External Project Costs,Proj000786,8422,Sup000725,INV,BU013,19.36
Subcontractor,4361,P-MAT-MISE,44838, HOLESAW A1 ARBOR,074-233359,PL,FH3522000,Project Costs,External Project Costs,Proj000786,8423,Sup000725,INV,BU013,10.29
Subcontractor,1088,P-SUB-ELIC,44883,Rutland House Corrective Works,1035,PL,FH3522000,Project Costs,External Project Costs,Proj000750,8424,Sup000733,INV,BU013,4127.0
Subcontractor,9820,P-MAT-DCEQ,44883,NLSW25DC NEWLEC - SWITCH DISCONNECTOR ROTARY DC RATED TP&N 25A IP65,448344826,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8425,Sup000718,INV,BU013,179.11
Subcontractor,1355,P-OTH-FENC,44865,GS7 Panel 3.5m X 2.0m Inc Block/Coupler,0749/00183870,PL,FH3522000,Project Costs,External Project Costs,Proj000728,8428,Sup000716,INV,BU013,99.0
Subcontractor,8893,P-PLA-GENE,44865,GENERATOR PORTABLE 2.6KVA PETROL 29.09.22 - 26.10.22,61334681,PL,FH3522000,Project Costs,External Project Costs,Proj000728,8429,Sup000726,INV,BU013,155.4
Subcontractor,4897,P-PLA-OPLA,44865,TWIN HEAD TRIPOD 110V LED 29.09.22 - 26.10.22,61334681,PL,FH3522000,Project Costs,External Project Costs,Proj000728,8430,Sup000726,INV,BU013,224.96
Subcontractor,7599,P-PLA-GENE,44865,DAMAGE WAIVER 29.09.22 - 26.10.22,61334681,PL,FH3522000,Project Costs,External Project Costs,Proj000728,8431,Sup000726,INV,BU013,57.05
Material Supplier,1854,P-PLA-OPLA,44865,DUCT ROD 250MTR X 9MM 26.09.22 - 30.10.22,61326487,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8432,Sup000726,INV,BU013,270.1
Subcontractor,3350,P-PLA-OPLA,44865,DAMAGE WAIVER,61326487,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8433,Sup000726,INV,BU013,40.52
Material Supplier,5454,P-OTH-FENC,44865,2M GUARD BARRIER / FOOT UNIT 25.09.22 - 29.10.22,61323265,PL,FH3522000,Project Costs,External Project Costs,Proj000728,8434,Sup000726,INV,BU013,124.8
Subcontractor,7202,P-OTH-FENC,44865,DAMAGE WAIVER,61323265,PL,FH3522000,Project Costs,External Project Costs,Proj000728,8435,Sup000726,INV,BU013,18.72
Subcontractor,7776,P-PLA-OPLA,44865,RECIP SAW CORDLESS 22V HILTI 29.09.22 - 26.10.22,61322853,PL,FH3522000,Project Costs,External Project Costs,Proj000725,8436,Sup000726,INV,BU013,159.84
Subcontractor,6416,P-PLA-OPLA,44865,DANAGE WAIVER 29.09.22 - 26.10.22,61322853,PL,FH3522000,Project Costs,External Project Costs,Proj000725,8437,Sup000726,INV,BU013,25.57
Subcontractor,4112,P-PLA-OPLA,44865,4INCHCABLE ROLLER 27.09.22 - 31.10.22,61312938,PL,FH3522000,Project Costs,External Project Costs,Proj000725,8438,Sup000726,INV,BU013,271.95
Subcontractor,7128,P-PLA-OPLA,44865,DAMAGE WAIVER 27.09.22 - 31.10.22,61312938,PL,FH3522000,Project Costs,External Project Costs,Proj000725,8439,Sup000726,INV,BU013,43.51
Material Supplier,6596,P-PLA-OPLA,44865,TRANSFORMER 3KVA - 16A & 32A OUT 29.09.22 - 26.10.22,61311384,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8440,Sup000726,INV,BU013,177.6
Subcontractor,9315,P-PLA-OPLA,44865,DAMAGE WAIVER 29.09.22 - 26.10.22,61311384,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8441,Sup000726,INV,BU013,28.42
Material Supplier,992,P-MAT-MOUK,44881,"Galv roof carrier L=2500x1,Smm",49603,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8442,Sup000731,INV,BU013,2202.55
Material Supplier,5555,P-MAT-MOUK,44881,Galv side plate ValkPro+ L10Â° universa,49603,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8443,Sup000731,INV,BU013,171.54
Material Supplier,236,P-MAT-MOUK,44881,Ss thread-forming bolt M6x20mm - T30,49603,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8444,Sup000731,INV,BU013,6.5
Subcontractor,562,P-MAT-MOUK,44881,Zone 20-315CM Pallet Delivery with Tail-Lift,49603,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8445,Sup000731,INV,BU013,303.0
Subcontractor,3284,P-OTH-MISC,44881,POST CHARGE FOR FAN AT WIDNES,EXP-CN181122405,PL,FH3522000,Project Costs,External Project Costs,Proj000750,8456,Sup000825,INV,BU013,11.15
Subcontractor,1663,P-SUN-MISC,44816,working past 8pm over 10 hours,EXP-RA350922125,PL,FH3522000,Project Costs,External Project Costs,Proj000752,8489,Sup000826,INV,BU013,20.0
Subcontractor,7327,P-SUN-MISC,44816,working past 8pm over 10 hours,EXP-RA350922125,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8490,Sup000826,INV,BU013,20.0
Subcontractor,8917,P-SUN-MISC,44837,working past 8pm over 10 hours,EXP-RA351022256,PL,FH3522000,Project Costs,External Project Costs,Proj000716,8491,Sup000826,INV,BU013,20.0
Subcontractor,4319,P-SUN-MISC,44837,working past 8pm over 10 hours,EXP-RA351022256,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8492,Sup000826,INV,BU013,20.0
Subcontractor,4421,P-SUN-MISC,44837,working over 12 hours,EXP-RA351022256,PL,FH3522000,Project Costs,External Project Costs,Proj000777,8493,Sup000826,INV,BU013,10.0
Subcontractor,9509,P-SUN-MISC,44837,working past 8pm over 10 hours,EXP-RA351022256,PL,FH3522000,Project Costs,External Project Costs,Proj000777,8494,Sup000826,INV,BU013,20.0
Subcontractor,5918,P-SUN-MISC,44865,working past 8pm over 10 hours,EXP-RA351022425,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8497,Sup000826,INV,BU013,20.0
Subcontractor,5378,P-SUN-MISC,44865,working past 8pm over 10 hours,EXP-RA351022425,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8498,Sup000826,INV,BU013,20.0
Subcontractor,1848,P-SUN-MISC,44858,working past 8pm over 10 hours,EXP-RA351022422,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8499,Sup000826,INV,BU013,20.0
Subcontractor,1413,P-SUN-MISC,44858,working over 12 hours,EXP-RA351022422,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8500,Sup000826,INV,BU013,10.0
Material Supplier,296,P-MAT-CABA,44879,Cable ties,EXP-TC371122402,PL,FH3522000,Project Costs,External Project Costs,Proj000737,8507,Sup000761,INV,BU013,5.07
Material Supplier,6856,P-MAT-CABA,44877,75A2 GLANDS,DTM/248328,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8531,Sup000715,INV,BU013,62.5
Material Supplier,1665,P-MAT-CABA,44876,M63 X 1.5 GLAND C/W LOCKNUT,EXP/350505,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8532,Sup000715,INV,BU013,49.0
Material Supplier,913,P-MAT-MISE,44876,100NO. M4 BRASS WASHERS,EXP/350505,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8533,Sup000715,INV,BU013,4.97
Material Supplier,4057,P-PLA-CRAN,44865,SKYJACK 26EN104 01.10.22 - 31.10.22,434435,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8536,Sup000734,INV,BU013,504.0
Subcontractor,1400,P-MAT-MISE,44883,20No. TAMLEX 4X14MM HOLEFLAT SQUARE PLAE FOR TRUT,DTM/248660,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8538,Sup000715,INV,BU013,585.15
Subcontractor,2413,P-MAT-DCEQ,44883,MCG 24 Module Insulated Enclosure with Access Window and Din Rail,DTM/248669,PL,FH3522000,Project Costs,External Project Costs,Proj000742,8539,Sup000715,INV,BU013,99.89
Subcontractor,1425,P-MAT-ACAB,44883,10M of 4mmÂ² 5 Core HO7RNF Rubber Flexible Cable (Cut Length Sold By The Mtr,DTM/248687,PL,FH3522000,Project Costs,External Project Costs,Proj000718,8540,Sup000715,INV,BU013,102.23
Subcontractor,8166,P-MAT-MISE,44885,20No. TAMLEX 3 HOLE FLAT BEND BRACKET FOR STRUT,DTM/248715,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8541,Sup000715,INV,BU013,109.75
Material Supplier,6890,P-MAT-MISE,44885,20No. TAMLEX 3 HOE FLAT BEND BRACKET FOR STRUT,DTM/248716,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8542,Sup000715,INV,BU013,61.25
Subcontractor,1808,P-MAT-MISE,44886,6No. TAMLEX 225MM NEDIUM DUTY 25MM RETURN FLANGE (3M LENGTH),DTM/248806,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8543,Sup000715,INV,BU013,121.06
Subcontractor,5156,P-MAT-MISE,44887,3No. TAMLEX 41MM X 41MM X2.5MM SLOTTED CHANNEL STRUT (3M LENGTH),DTM/248810,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8544,Sup000715,INV,BU013,203.65
Subcontractor,5056,P-SUB-OCON,44862,CONTRACT V325251EXETER SOLAR FARM AS PER APPLICATION NO2 REV 1 AGREED 28.10.22,230701863S,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8545,Sup000737,INV,BU013,88977.1
Subcontractor,5303,P-MAT-DCEQ,44883,MCG 24 Module Insulated Enclosure with Access Window and Din Rail,EXP/351283,PL,FH3522000,Project Costs,External Project Costs,Proj000742,8546,Sup000715,INV,BU013,46.35
Material Supplier,1411,P-PLA-OPLA,44874,LOOSE EXTENSION LEAD 110V 15M 16AMP 27.09.22 - 31.10.22,61348142,PL,FH3522000,Project Costs,External Project Costs,Proj000716,8547,Sup000726,INV,BU013,79.4
Subcontractor,509,P-SUN-CUST,44883,CUSTOMS IMPORT CLEARANCE,1483,PL,FH3522000,Project Costs,External Project Costs,Proj000779,8548,Sup000827,INV,BU013,159.0
Subcontractor,4505,P-SUN-DELI,44880,Overnight collection and delivery of goods from Dundee to Nottingham,2214,PL,FH3522000,Project Costs,External Project Costs,Proj000716,8552,Sup000741,INV,BU013,585.0
Subcontractor,9634,P-PLA-CONT,44886,SECURITY CONTAINER 20'X8' XHA103482 01.11.22 - 09.11.22,3271701,PL,FH3522000,Project Costs,External Project Costs,Proj000731,8553,Sup000727,INV,BU013,280.8
Subcontractor,6869,P-MAT-MISE,44883,CABLE TRAY MED DUTY 50MM 3M LENGTH PRE GALVANISED STEEL,448343258,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8554,Sup000718,INV,BU013,1370.02
Material Supplier,913,P-MAT-MISE,44887,"CG/LNM-40B SWA
DOME TOP CABLE GLAND IP68 C/W LOCKNUT M40 BLACK 22-32MM DIA",448367958,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8555,Sup000718,INV,BU013,91.96
Subcontractor,8261,P-PLA-OPLA,44865,"SCREWDRIVER 110V DRY WALL, EXTENSION LEAD, PORTABLE TRANSFORMER 3KVA 01.10.22 - 31.10.22",7302062354,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8556,Sup000768,INV,BU013,189.62
Material Supplier,6127,P-MAT-PVPA,44851,410W Mono PERC Half-Cell MBB Black Frame,812237,PL,FH3522000,Project Costs,External Project Costs,Proj000737,8566,Sup000730,INV,BU013,37160.91
Subcontractor,5513,P-SUB-SITE,44886,"SITE MANAGEMENT J DRAPER WC 07.11.22, 14.11.22",2215,PL,FH3522000,Project Costs,External Project Costs,Proj000752,8570,Sup000741,INV,BU013,910.0
Subcontractor,4052,P-SUB-SITE,44886,"SITE MANAGEMENT J DRAPER WC 04.11.22, 07.11.22, 14.11.22",2215,PL,FH3522000,Project Costs,External Project Costs,Proj000716,8571,Sup000741,INV,BU013,1308.0
Subcontractor,6922,P-SUB-SITE,44886,"SITE MANAGEMENT  J DRAPER WC 04.11.22, 07.11.22",2215,PL,FH3522000,Project Costs,External Project Costs,Proj000707,8572,Sup000741,INV,BU013,560.0
Subcontractor,6826,P-SUB-SITE,44886,SITE MANAGEMENT J DRAPER WC 04.11.22,2215,PL,FH3522000,Project Costs,External Project Costs,Proj000722,8573,Sup000741,INV,BU013,180.0
Subcontractor,6654,P-SUN-ACCO,44883,"accommodation & agreed expenses 14,15,16 & 17.11.22",18/1121 A,PL,FH3522000,Project Costs,External Project Costs,Proj000779,8577,Sup000799,INV,BU013,319.64
Subcontractor,9829,P-SUN-DELI,44828,Collection & Delivery,412782,PL,FH3522000,Project Costs,External Project Costs,Proj000774,8580,Sup000828,INV,BU013,434.98
Subcontractor,3242,P-SUN-DELI,44839,"Collection from UniPart Group Ltd 
Delivery to Absolute Solar & Wind",413297,PL,FH3522000,Project Costs,External Project Costs,Proj000725,8581,Sup000828,INV,BU013,253.08
Subcontractor,4863,P-MAT-INVE,44888,SMA Data Manager M,944958103,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8585,Sup000721,INV,BU013,614.67
Material Supplier,244,P-MAT-EGRD,44886,"400no  - 1X50 BARE SOFT DRAWN CU STRAND 4,056.88 1000 1,622.75
BS6360/81 (BS-EN60228 CLASS 2 19/1.78)",4483980,PL,FH3522000,Project Costs,External Project Costs,Proj000752,8586,Sup000739,INV,BU013,1622.75
Material Supplier,9853,P-OTH-MISC,44885,DMG CLEANING,61361243,PL,FH3522000,Project Costs,External Project Costs,Proj000742,8587,Sup000726,INV,BU013,20.0
Material Supplier,8737,P-PLA-DIGG,44857,delviery,INV252892,PL,FH3522000,Project Costs,External Project Costs,Proj000773,8588,Sup000794,INV,BU013,625.0
Subcontractor,825,P-MAT-OMAT,44865,Concrete Block 100mm Dense 7 Newton (Type A) (Pallet/72)  Concrete Block Wooden Pallet 900x900mm NON Returnable Weep Vent White Perpend (Box/50) 1143,I974677,PL,FH3522000,Project Costs,External Project Costs,Proj000767,8589,Sup000785,INV,BU013,823.6
Subcontractor,8314,P-PLA-CONT,44865,SECURITY CONTAINER 20' X 8' X 2 63372 & 50965 01.10.22 - 31.10.22,3264117,PL,FH3522000,Project Costs,External Project Costs,Proj000759,8590,Sup000727,INV,BU013,126.0
Material Supplier,3742,P-PLA-OPLA,44888,CABLE DRUM SCREW JACKS 6T (PAIR) - ONSITE: 25.10.22 - 15.11.22,61369106,PL,FH3522000,Project Costs,External Project Costs,Proj000737,8604,Sup000726,INV,BU013,241.7
Hire Supplier,7660,P-PLA-OPLA,44888,SPINDLE BAR HIRE 25.10.22 - 15.11.22,61369106,PL,FH3522000,Project Costs,External Project Costs,Proj000737,8605,Sup000726,INV,BU013,55.32
Subcontractor,6078,P-PLA-OPLA,44888,DAMAGE WAIVER,61369106,PL,FH3522000,Project Costs,External Project Costs,Proj000737,8606,Sup000726,INV,BU013,47.52
Subcontractor,4661,P-PLA-OPLA,44888,DELIVERY AND COLLECTION,61369106,PL,FH3522000,Project Costs,External Project Costs,Proj000737,8607,Sup000726,INV,BU013,45.0
Material Supplier,5112,P-PLA-OPLA,44804,DUCT ROD 250MTR X 9MM 01.08.22 - 28.08.22,61204028,PL,FH3522000,Project Costs,External Project Costs,Proj000713,8608,Sup000726,INV,BU013,216.08
Subcontractor,8991,P-PLA-OPLA,44804,DAMAGE WAIVER 01.08.22 - 28.08.22,61204028,PL,FH3522000,Project Costs,External Project Costs,Proj000713,8609,Sup000726,INV,BU013,32.41
Material Supplier,692,P-PLA-OPLA,44829,DMG - LOSS,61236810,PL,FH3522000,Project Costs,External Project Costs,Proj000740,8610,Sup000726,INV,BU013,162.0
Material Supplier,2582,P-PLA-OPLA,44834,DUCT ROD 250MTR X 9MM 29.08.22 - 25.09.22,61245590,PL,FH3522000,Project Costs,External Project Costs,Proj000713,8611,Sup000726,INV,BU013,216.08
Subcontractor,6081,P-PLA-OPLA,44834,DAMAGE WAIVER,61245590,PL,FH3522000,Project Costs,External Project Costs,Proj000713,8612,Sup000726,INV,BU013,32.41
Material Supplier,5247,P-PLA-OPLA,44834,CABLE DRUM SCREW JACKS 6T (PAIR) 26.08.22 - 29.09.22,61260442,PL,FH3522000,Project Costs,External Project Costs,Proj000721,8613,Sup000726,INV,BU013,371.85
Subcontractor,7487,P-PLA-OPLA,44834,Damage Waiver 16% 26.08.22 - 29.09.22,61260442,PL,FH3522000,Project Costs,External Project Costs,Proj000721,8614,Sup000726,INV,BU013,59.5
Material Supplier,2326,P-PLA-OPLA,44773,DUCT ROD 250MTR X 9MM 27.06.22 - 31.07.22,61119356,PL,FH3522000,Project Costs,External Project Costs,Proj000713,8615,Sup000726,INV,BU013,270.1
Subcontractor,7663,P-PLA-OPLA,44773,DAMAGE WAIVER,61119356,PL,FH3522000,Project Costs,External Project Costs,Proj000713,8616,Sup000726,INV,BU013,40.52
Material Supplier,2383,P-PLA-OPLA,44780,DUCT ROD 250MTR X 9MM,61149483,PL,FH3522000,Project Costs,External Project Costs,Proj000725,8618,Sup000726,INV,BU013,307.1
Subcontractor,7747,P-PLA-OPLA,44780,DAMAGE WAIVER,61149483,PL,FH3522000,Project Costs,External Project Costs,Proj000725,8619,Sup000726,INV,BU013,49.14
Subcontractor,7653,P-MAT-MOUK,44889,C Section Test Pile @3mtr,172073,PL,FH3522000,Project Costs,External Project Costs,Proj000771,8632,Sup000793,INV,BU013,310.0
Subcontractor,1397,P-SUN-ACCO,44886,5-19th Accomodation,7E55FFAD-0001,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8638,Sup000829,INV,BU013,2750.0
Material Supplier,3153,P-MAT-OMAT,44887,Top Tilt Umbrella,GB-119112741-2022-12419,PL,FH3522000,Project Costs,External Project Costs,Proj000735,8639,Sup000802,INV,BU013,99.96
Subcontractor,4792,P-MAT-SCAB,44888,30No. 4X70 XLPE PVC SWA PVC 1KV BS5467 CORES BRN BLUE GREY BLK BASEC,4485118,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8643,Sup000739,INV,BU013,3263.4
Subcontractor,3806,P-MAT-EGRD,44888,"EIGHT WAY EARTH BAR WITH TWIN 56.61 1 56.61
DISCONNECTING LINKS",4485479,PL,FH3522000,Project Costs,External Project Costs,Proj000752,8644,Sup000739,INV,BU013,689.42
Subcontractor,461,P-SUB-ELIC,44893,"New ACB Column, distribution compartments & Busbar Bridge",BLT181209,PL,FH3522000,Project Costs,External Project Costs,Proj000773,8646,Sup000820,INV,BU013,5094.8
Subcontractor,7512,P-SUB-ROOF,44893,SUPPLY AND INSTALL 2NO. CABLE INLET SNORKELS ON ROOF,266,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8647,Sup000830,INV,BU013,2398.0
Material Supplier,6667,P-MAT-MISE,44889,BS313200No.  OLYMPIC FIXINGS M6 X 16 ROOFING NUTS AND BOLTS BZP,DTM/249054,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8648,Sup000715,INV,BU013,158.95
Material Supplier,3573,P-MAT-MISE,44884,202No. OLYMPIC FIXINGS M10 X 35 HEXAGON HEAD SET SCREW BZP,EXP/351378,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8649,Sup000715,INV,BU013,219.75
Subcontractor,6113,P-MAT-MISE,44887,EGNEX CT95M20 COPPER LUGS 20MM HOLE FOR 95.0MM CABLE,EXP/351608,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8650,Sup000715,INV,BU013,22.85
Material Supplier,8549,P-MAT-MISE,44887,F4P CABLE WARNING TAPE (365 mtr roll),EXP/351628,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8651,Sup000715,INV,BU013,26.95
Subcontractor,4228,P-PLA-CRAN,44894,HR12 Bi-fuel Cherrypicker (Weekly),444351,PL,FH3522000,Project Costs,External Project Costs,Proj000716,8656,Sup000734,INV,BU013,800.78
Material Supplier,2345,P-PLA-OPLA,44889,Ardoch - 7525 HI-VIZ BARRIER,0465/00180534,PL,FH3522000,Project Costs,External Project Costs,Proj000733,8657,Sup000716,INV,BU013,15.0
Material Supplier,6054,P-PLA-OPLA,44890,Ardoch - 7525 HI-VIZ BARRIER,0465/00180573,PL,FH3522000,Project Costs,External Project Costs,Proj000733,8658,Sup000716,INV,BU013,37.5
Material Supplier,9177,P-MAT-MISE,44889,"3No NLGALVPAINT NEWLEC
COLD GALVANIZING SPRAY PAINT 500ML CAN",448390111,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8660,Sup000718,INV,BU013,272.76
Subcontractor,8512,P-MAT-SCAB,44889,"6491B-70.0-G/Y1 CABLE-RX
70.0MM GREEN/YELLOW 1-CORE LSOH CUT BASEC",448390751,PL,FH3522000,Project Costs,External Project Costs,Proj000709,8661,Sup000718,INV,BU013,895.8
Material Supplier,1605,P-OTH-COMM,44893,"MotorolaUHF Handportable Radio complete with Rechargeable Battery Pack, Belt Clip, Antenna.
Single Pocket Rapid Charger with Mains Plug
Leather Carrying Case
Spare Rechargeable Battery Pack
8 week hire of 3No radios @Â£7.50 per wee",0000033650,PL,FH3522000,Project Costs,External Project Costs,Proj000735,8664,Sup000831,INV,BU013,195.0
Subcontractor,4932,P-SUB-ELIC,44890,"Excavate and expose existing cables,install new
ductings through car park and reinstate",2100,PL,FH3522000,Project Costs,External Project Costs,Proj000716,8665,Sup000832,INV,BU013,2550.0
Subcontractor,3346,P-SUB-GRWK,44890,"Barrier site off excavate and install new earthing
cable around site.
Install ducting from drawpit to grp
Reinstatement all",2101,PL,FH3522000,Project Costs,External Project Costs,Proj000752,8666,Sup000832,INV,BU013,2770.0
Material Supplier,7907,P-SUB-GRWK,44890,"Scan and excavate exposing any cable before
screw pile installation..
Fill holes with foam concrete
Reinstatement using tarmac",2102,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8667,Sup000832,INV,BU013,2595.0
Material Supplier,50,P-SUN-MISC,44890,Wrenches,GB27JSXXOAEUI,PL,FH3522000,Project Costs,External Project Costs,Proj000779,8668,Sup000802,INV,BU013,36.04
Material Supplier,3887,P-MAT-ACAB,44890,4M OF CABLE 6491B16G/Y 1C LSZH 16MM G/Y,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8727,Sup000725,INV,BU013,7.8
Material Supplier,442,P-MAT-CABA,44890,15NO. TERMTECH T25-8 CU TUBE LUG 25-8MM,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8728,Sup000725,INV,BU013,10.01
Material Supplier,4232,P-MAT-ACAB,44890,15NO. TERMTECH T25-10 CU TUBE LUG 25-10MM,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8729,Sup000725,INV,BU013,10.01
Material Supplier,6312,P-MAT-CABA,44890,5NO. TERMTECH T16-8 CU TUBE LUG 16-8MM,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8730,Sup000725,INV,BU013,2.23
Material Supplier,6545,P-MAT-CABA,44890,5NO. TERMTECH T16-10 CU TUBE LUG 16-10MM,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8731,Sup000725,INV,BU013,2.53
Material Supplier,4973,P-MAT-MISE,44890,6NO. IBS825 M8X25 BRASS SETPINS,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8732,Sup000725,INV,BU013,3.87
Subcontractor,4732,P-MAT-MISE,44890,"6nO. COND FIT 2"" BRS BSH LONG",074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8733,Sup000725,INV,BU013,17.04
Subcontractor,8077,P-MAT-MISE,44890,"12NO. COND FIT 2"" GALV L/RING",074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8734,Sup000725,INV,BU013,15.23
Subcontractor,4912,P-MAT-MISE,44890,10NO. COND FIT 32MM BRS BSH LONG,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8735,Sup000725,INV,BU013,10.64
Subcontractor,5894,P-MAT-MISE,44890,10NO. COND FIT 32MM GALV L/RING,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8736,Sup000725,INV,BU013,4.43
Material Supplier,3456,P-MAT-MISE,44890,TERMTECH PVC19X33BLUE ELEC TAPE BLU,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8737,Sup000725,INV,BU013,1.23
Subcontractor,2305,P-MAT-MISE,44890,TERMTECH PVC19X33BROW ELEC TAPE BROWN,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8738,Sup000725,INV,BU013,1.23
Material Supplier,3886,P-MAT-MISE,44890,TERMTECH PVC19X33GREY ELEC TAPE GRY,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8739,Sup000725,INV,BU013,1.23
Material Supplier,9839,P-MAT-MONS,44890,TERMTECH PVC19X33BLK ELECTRICAL TAPE BLK,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8740,Sup000725,INV,BU013,1.23
Material Supplier,4738,P-MAT-MISE,44890,TERMTECH PVC19X33G/Y ELECTRICAL TAPE G/Y,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8741,Sup000725,INV,BU013,1.23
Material Supplier,7707,P-MAT-ACAB,44890,2M OF CABLE H07RN-F 5CORE 6MM 450/750V BS7919,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8742,Sup000725,INV,BU013,13.78
Subcontractor,7693,P-SUN-DELI,44890,DELIVERY,074-242517,PL,FH3522000,Project Costs,External Project Costs,Proj000738,8743,Sup000725,INV,BU013,15.0
Material Supplier,8702,P-MAT-MISE,44894,M24 X 100 HT BOLT 8.8 BZP DIN 931,BIN026892,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8745,Sup000723,INV,BU013,3.41
Material Supplier,4160,P-MAT-MISE,44894,3No. M24 X 90 8.8 HT HEX SETS ZINC,BIN026892,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8746,Sup000723,INV,BU013,7.59
Material Supplier,48,P-MAT-MISE,44894,2No. M24 X 85 8.8 HEX/HD SETSCREW ZINC,BIN026892,PL,FH3522000,Project Costs,External Project Costs,Proj000708,8747,Sup000723,INV,BU013,3.0
Subcontractor,3455,P-MAT-SCAB,44890,"65No. 3X25 XLPE,LSZH,SWA,LSZH 1KV BS6724 
CORES BRN BLACK GREY BASEC",4486882,PL,FH3522000,Project Costs,External Project Costs,Proj000735,8748,Sup000739,INV,BU013,482.86
Subcontractor,5709,P-MAT-SCAB,44890,"70No. 5X6 XLPE LSZH SWA LSZH 1KV BS6724 
COLOURED CORES BASEC",4486882,PL,FH3522000,Project Costs,External Project Costs,Proj000735,8749,Sup000739,INV,BU013,303.5
Subcontractor,3658,P-SUB-ELIC,44888,Works carried out on site,D5E911-0007,PL,FH3522000,Project Costs,External Project Costs,Proj000774,8753,Sup000833,INV,BU013,1440.0
Subcontractor,9256,P-PRE-GPRS,44894,Utility Survey â 3 man te,2321,PL,FH3522000,Project Costs,External Project Costs,Proj000775,8754,Sup000823,INV,BU013,1250.0
Subcontractor,3461,P-PRE-GPRS,44894,Processing & Deliverables,2321,PL,FH3522000,Project Costs,External Project Costs,Proj000775,8755,Sup000823,INV,BU013,365.0
